SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2003,2004,2005,2006,2007
5000,Arkansas,59,    Professional and business services,4467713,4857170,5193029,5625151,5926793
5000,Arkansas,60,"      Professional, scientific, and technical services",1656120,1791838,1944467,2101517,2262037
5000,Arkansas,61,        Legal services,324145,353379,362953,377680,390075
5000,Arkansas,62,        Computer systems design and related services,529746,554796,591606,622062,636291
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",802229,883663,989908,1101775,1235670
5000,Arkansas,64,      Management of companies and enterprises,1683719,1895153,1958893,2161221,2223433
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1127875,1170179,1289668,1362413,1441323
5000,Arkansas,66,        Administrative and support services,999713,1075617,1186515,1253876,1314645
5000,Arkansas,67,        Waste management and remediation services,128162,94562,103153,108538,126678
5000,Arkansas,68,"    Educational services, health care, and social assistance",5078172,5448219,5759116,6116851,6403478
5000,Arkansas,69,      Educational services,305246,319127,331325,362622,385075
5000,Arkansas,70,      Health care and social assistance,4772926,5129093,5427790,5754229,6018403
5000,Arkansas,71,        Ambulatory health care services,2102823,2257336,2412214,2544503,2676911
5000,Arkansas,72,        Hospitals,1673246,1795095,1855342,1920383,1974268
5000,Arkansas,73,        Nursing and residential care facilities,564389,601793,634078,686107,722173
5000,Arkansas,74,        Social assistance,432468,474869,526156,603235,645051
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",1297628,1382987,1446975,1546236,1645764
5000,Arkansas,76,"      Arts, entertainment, and recreation",174443,180138,186696,203616,218363
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",48057,50034,51846,60157,69825
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",126386,130104,134850,143459,148539
5000,Arkansas,79,      Accommodation and food services,1123185,1202848,1260280,1342620,1427400
5000,Arkansas,80,        Accommodation,188400,206813,210591,216682,228444
5000,Arkansas,81,        Food services and drinking places,934785,996035,1049689,1125938,1198956
5000,Arkansas,82,    Other services (except government and government enterprises),1321073,1401029,1375864,1468608,1515610
5000,Arkansas,83,  Government and government enterprises,8584363,9166219,9879330,10481465,10848132
5000,Arkansas,84,    Federal civilian,1377427,1476744,1563833,1641633,1679268
5000,Arkansas,85,    Military,688325,720276,881148,851864,868452
5000,Arkansas,86,    State and local,6518611,6969199,7434349,7987968,8300412
5000,Arkansas,,Addenda:,,,,,
5000,Arkansas,87,Natural resources and mining,691797,767132,730418,867237,1030619
5000,Arkansas,88,Trade,5277238,5602987,5939823,6261176,6537750
5000,Arkansas,89,Transportation and utilities,3100429,3211855,3392500,3537178,3635590
5000,Arkansas,90,Private goods-producing industries 2/,11160269,11623917,11965625,12351432,12578127
5000,Arkansas,91,Private services-providing industries 3/,23741014,25274083,26635330,28277265,30211378
6000,California,1,All industry total,826979286,881667907,926928467,980936626,1029657705
6000,California,2,  Private industries,658373726,705126634,743339336,787868378,823174348
6000,California,3,"    Agriculture, forestry, fishing, and hunting",8325083,9227992,9578293,10677715,10681917
6000,California,4,      Farms,4989818,5415148,5779506,5627847,5360937
6000,California,5,"      Forestry, fishing, and related activities",3335265,3812845,3798787,5049869,5320979
6000,California,6,"    Mining, quarrying, and oil and gas extraction",1874866,2250929,2333579,2784323,3124545
6000,California,7,      Oil and gas extraction,969732,1301773,1282203,1539704,1768972
6000,California,8,      Mining (except oil and gas),449848,470278,490926,514214,500710
6000,California,9,      Support activities for mining,455285,478878,560450,730406,854863
6000,California,10,    Utilities,5590890,6339112,6529827,7297689,7505236
6000,California,11,    Construction,42978416,47982306,52759241,56325676,57204950
6000,California,12,    Manufacturing,105195109,110594731,114662976,119483228,122144618
6000,California,13,      Durable goods manufacturing,74834970,78660296,81288876,85675474,86981509
6000,California,14,        Wood product manufacturing,1744491,1835902,1889672,1780247,1666330
6000,California,15,        Nonmetallic mineral product manufacturing,2476717,2659638,2818359,2862644,2810592
6000,California,16,        Primary metal manufacturing,1400798,1495208,1540928,1611624,1600930
6000,California,17,        Fabricated metal product manufacturing,7043907,7524710,7819716,8121122,8514253
6000,California,18,        Machinery manufacturing,6630011,6426126,6586022,6903562,7022260
6000,California,19,        Computer and electronic product manufacturing,34394596,36023542,38083971,40705787,41209276
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",2216486,2298416,2248248,2306697,2396379
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2258674,2343557,2349307,2354027,2280592
6000,California,22,        Other transportation equipment manufacturing,7903410,8788275,8524809,9087738,9224354
6000,California,23,        Furniture and related product manufacturing,2470858,2640934,2644032,2633785,2461239
6000,California,24,        Miscellaneous manufacturing,6295022,6623986,6783811,7308240,7795305
6000,California,25,      Nondurable goods manufacturing,30360140,31934435,33374099,33807754,35163108
6000,California,26,        Food and beverage and tobacco products manufacturing,9335468,9712619,9843248,10291005,10810196
6000,California,27,        Textile mills and textile product mills,1076641,1128809,1062087,1011357,998438
6000,California,28,"        Apparel, leather, and allied product manufacturing",2842305,3034299,2944941,3057037,3187648
6000,California,29,        Paper manufacturing,1813005,1806680,1802281,1808002,1810963
6000,California,30,        Printing and related support activities,3196443,3209152,3181031,3243806,3259682
6000,California,31,        Petroleum and coal products manufacturing,2000918,2220577,2438551,2758933,3033406
6000,California,32,        Chemical manufacturing,7336942,8026865,9282223,8753261,9190770
6000,California,33,        Plastics and rubber products manufacturing,2758418,2795434,2819739,2884354,2872004
6000,California,34,    Wholesale trade,40367511,42706072,46025433,49777798,53264645
6000,California,35,    Retail trade,57304073,59982843,62422200,63748979,65593490
6000,California,36,    Transportation and warehousing,22226836,23630878,24235117,25140860,26483592
6000,California,37,      Air transportation,4001402,3929018,3549281,3809022,3880407
6000,California,38,      Rail transportation,(D),1113822,1189803,1217947,1223981
6000,California,39,      Water transportation,385268,390662,365021,339310,497493
6000,California,40,      Truck transportation,5405935,5784884,5973586,6200401,6476503
6000,California,41,      Transit and ground passenger transportation,1164564,1146489,1227297,1290193,1375699
6000,California,42,      Pipeline transportation,211654,217977,227496,281170,281368
6000,California,43,      Other transportation and support activities,(D),7950748,8424579,8646037,9089697
6000,California,44,      Warehousing and storage,2585552,3097277,3278053,3356780,3658445
6000,California,45,    Information,42854122,47444609,48265181,49653607,51421355
6000,California,46,      Publishing industries (except Internet),9935364,10535854,10565916,11133412,12313770
6000,California,47,      Motion picture and sound recording industries,12927515,14505015,14353026,14505063,14983175
6000,California,48,      Broadcasting (except Internet) and telecommunications,14220715,15342243,15371916,15494500,17643838
6000,California,49,"      Data processing, hosting, and other information services",5770528,7061496,7974323,8520633,6480571
6000,California,50,"    Finance, insurance, real estate, rental, and leasing",68479486,75139896,81832146,85657518,86427349
6000,California,51,      Finance and insurance,55088260,60534064,66160948,68900959,69449551
6000,California,52,"        Monetary Authorities- central bank, credit intermediation, and related services",22314328,23819650,26227686,26409774,25387035
6000,California,53,"        Securities, commodity contracts, and other financial investments and related activities",14742544,16848783,18695479,20448028,22440167
6000,California,54,        Insurance carriers and related activities,17842387,19634503,20974246,21683381,21557936
6000,California,55,"        Funds, trusts, and other financial vehicles",189001,231129,263537,359776,64412
6000,California,56,      Real estate and rental and leasing,13391225,14605832,15671197,16756559,16977798
6000,California,57,        Real estate,10060110,11130409,12045045,12786275,13007327
6000,California,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3331115,3475423,3626152,3970284,3970471
6000,California,59,    Professional and business services,127100754,133459239,142384465,156078122,168202486
6000,California,60,"      Professional, scientific, and technical services",73182952,76602323,84393445,94430233,103304038
6000,California,61,        Legal services,12601947,13037799,13639185,14304138,15096992
6000,California,62,        Computer systems design and related services,16919765,17785631,19671553,21714006,24040222
6000,California,63,"        Miscellaneous professional, scientific, and technical services",43661241,45778893,51082707,58412090,64166824
6000,California,64,      Management of companies and enterprises,22167510,22951631,21836612,22717132,23682580
6000,California,65,      Administrative and support and waste management and remediation services,31750292,33905284,36154407,38930757,41215867
6000,California,66,        Administrative and support services,29782821,31713729,33825478,36502305,38639472
6000,California,67,        Waste management and remediation services,1967471,2191555,2328929,2428451,2576396
6000,California,68,"    Educational services, health care, and social assistance",74606095,80514810,84955233,90779210,96427562
6000,California,69,      Educational services,10596773,11515744,11991917,12922009,13627907
6000,California,70,      Health care and social assistance,64009322,68999066,72963316,77857202,82799655
6000,California,71,        Ambulatory health care services,28506058,30758051,32662296,34897234,37550787
6000,California,72,        Hospitals,22604739,24898204,26606181,28598595,29984039
6000,California,73,        Nursing and residential care facilities,7128897,7352934,7294192,7752003,8122149
6000,California,74,        Social assistance,5769628,5989877,6400647,6609370,7142680
6000,California,75,"    Arts, entertainment, recreation, accommodation, and food services",37683852,40753717,42009307,44082474,46673909
6000,California,76,"      Arts, entertainment, and recreation",12399348,13137204,13246243,13952277,14603664
6000,California,77,"        Performing arts, spectator sports, museums, and related activities",7931400,8451603,8298990,8919264,9306860
6000,California,78,"        Amusement, gambling, and recreation industries",4467947,4685601,4947253,5033013,5296804
6000,California,79,      Accommodation and food services,25284505,27616513,28763064,30130197,32070246
6000,California,80,        Accommodation,5940097,6740940,6870318,7103811,7548211
6000,California,81,        Food services and drinking places,19344408,20875573,21892746,23026386,24522035
6000,California,82,    Other services (except government and government enterprises),23786635,25099498,25346340,26381179,28018696
6000,California,83,  Government and government enterprises,168605560,176541273,183589130,193068247,206483357
6000,California,84,    Federal civilian,18764717,19792947,20704697,20930882,21546615
6000,California,85,    Military,10978618,11934015,12360054,12811844,13446854
6000,California,86,    State and local,138862225,144814311,150524379,159325521,171489888
6000,California,,Addenda:,,,,,
6000,California,87,Natural resources and mining,10199949,11478922,11911872,13462038,13806462
6000,California,88,Trade,97671584,102688915,108447633,113526778,118858134
6000,California,89,Transportation and utilities,27817726,29969991,30764944,32438548,33988828
6000,California,90,Private goods-producing industries 2/,158373474,170055959,179334088,189270941,193156029
6000,California,91,Private services-providing industries 3/,500000252,535070675,564005248,598597437,630018319
8000,Colorado,1,All industry total,108800188,114072374,120698930,128021868,135559873
8000,Colorado,2,  Private industries,88098449,92494642,97921837,104413571,110975068
8000,Colorado,3,"    Agriculture, forestry, fishing, and hunting",487601,519707,560491,566064,637594
8000,Colorado,4,      Farms,401373,422167,462518,439003,505443
8000,Colorado,5,"      Forestry, fishing, and related activities",86228,97540,97974,127060,132151
8000,Colorado,6,"    Mining, quarrying, and oil and gas extraction",1044083,1420469,1642235,2051857,2525960
8000,Colorado,7,      Oil and gas extraction,458883,711433,718095,849306,1023562
8000,Colorado,8,      Mining (except oil and gas),337456,362099,391006,444345,475120
8000,Colorado,9,      Support activities for mining,247744,346937,533135,758206,1027277
8000,Colorado,10,    Utilities,701978,786866,786685,1034096,864485
8000,Colorado,11,    Construction,7453574,7731938,8374668,8969108,9436267
8000,Colorado,12,    Manufacturing,9786217,10046899,10346152,10421196,10450128
8000,Colorado,13,      Durable goods manufacturing,6967225,7215900,7438590,7555226,7594855
8000,Colorado,14,        Wood product manufacturing,190191,220894,239176,254144,253204
8000,Colorado,15,        Nonmetallic mineral product manufacturing,484454,505379,528173,564721,587538
8000,Colorado,16,        Primary metal manufacturing,109050,169131,134251,135236,149130
8000,Colorado,17,        Fabricated metal product manufacturing,752636,790910,782581,820156,866370
