SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013
15000,Hawaii,513,          Primary metal manufacturing,(D),(D),(D),(D)
15000,Hawaii,514,          Fabricated metal product manufacturing,16717,16312,16997,17812
15000,Hawaii,515,          Machinery manufacturing,2975,3184,(D),(D)
15000,Hawaii,516,          Computer and electronic product manufacturing,8805,9303,8956,11745
15000,Hawaii,517,"          Electrical equipment, appliance, and component manufacturing",1251,2334,2169,(D)
15000,Hawaii,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),301,346
15000,Hawaii,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
15000,Hawaii,521,          Furniture and related product manufacturing,16594,16604,16107,15829
15000,Hawaii,522,          Miscellaneous manufacturing,34069,34266,35495,29490
15000,Hawaii,530,        Nondurable goods manufacturing,324879,333937,353772,368228
15000,Hawaii,531,          Food manufacturing,161608,162668,177270,186507
15000,Hawaii,532,          Beverage and tobacco product manufacturing,39594,39666,40838,41154
15000,Hawaii,533,          Textile mills,1146,(D),(D),(D)
15000,Hawaii,534,          Textile product mills,5341,5476,6015,5907
15000,Hawaii,535,          Apparel manufacturing,9657,12651,13497,14448
15000,Hawaii,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
15000,Hawaii,537,          Paper manufacturing,3064,3174,1370,1354
15000,Hawaii,538,          Printing and related support activities,29298,29413,29837,29370
15000,Hawaii,539,          Petroleum and coal products manufacturing,(D),(D),(D),(D)
15000,Hawaii,541,          Chemical manufacturing,14374,16179,16007,16921
15000,Hawaii,542,          Plastics and rubber products manufacturing,10063,10619,12636,12730
15000,Hawaii,600,      Wholesale trade,855937,871470,910803,936805
15000,Hawaii,700,      Retail trade,1874393,1906374,1968973,2021651
15000,Hawaii,701,        Motor vehicle and parts dealers,261049,281345,297280,316843
15000,Hawaii,702,        Furniture and home furnishings stores,46871,47078,47227,47651
15000,Hawaii,703,        Electronics and appliance stores,48485,50544,50604,49541
15000,Hawaii,704,        Building material and garden equipment and supplies dealers,132562,137166,132524,134590
15000,Hawaii,705,        Food and beverage stores,352392,362989,357006,376742
15000,Hawaii,706,        Health and personal care stores,157883,163397,169544,178663
15000,Hawaii,707,        Gasoline stations,56639,54333,54913,52718
15000,Hawaii,708,        Clothing and clothing accessories stores,228580,250656,267572,268281
15000,Hawaii,709,"        Sporting goods, hobby, musical instrument, and book stores",62659,59769,60122,61258
15000,Hawaii,711,        General merchandise stores,342196,350045,369626,369532
15000,Hawaii,712,        Miscellaneous store retailers,169596,136889,148563,147906
15000,Hawaii,713,        Nonstore retailers,15481,12163,13992,17926
15000,Hawaii,800,      Transportation and warehousing,979248,1042463,1123137,1204602
15000,Hawaii,801,        Air transportation,348789,379060,424275,472369
15000,Hawaii,802,        Rail transportation,0,0,0,0
15000,Hawaii,803,        Water transportation,97521,99941,103371,107265
15000,Hawaii,804,        Truck transportation,116122,121824,128584,131823
15000,Hawaii,805,        Transit and ground passenger transportation,54260,59131,66256,75029
15000,Hawaii,806,        Pipeline transportation,0,0,0,0
15000,Hawaii,807,        Scenic and sightseeing transportation,106468,119080,133217,138535
15000,Hawaii,808,        Support activities for transportation,168046,178780,183804,196891
15000,Hawaii,809,        Couriers and messengers,58481,58355,57450,56122
15000,Hawaii,811,        Warehousing and storage,29561,26292,26180,26568
15000,Hawaii,900,      Information,551071,491602,496421,515892
15000,Hawaii,901,        Publishing industries (except Internet),90212,76435,73896,72152
15000,Hawaii,902,        Motion picture and sound recording industries,109126,61808,61785,66025
15000,Hawaii,903,        Broadcasting (except Internet),53749,54735,55456,57453
15000,Hawaii,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
15000,Hawaii,905,        Telecommunications,261650,261374,264098,276608
15000,Hawaii,906,"        Data processing, hosting, and related services",24347,22671,25250,29468
15000,Hawaii,907,        Other information services 2/,11987,14579,15936,14186
15000,Hawaii,1000,      Finance and insurance,935912,963542,1012549,1016201
15000,Hawaii,1001,        Monetary Authorities-central bank,0,0,0,0
15000,Hawaii,1002,        Credit intermediation and related activities,403490,401629,431756,420792
15000,Hawaii,1003,"        Securities, commodity contracts, and other financial investments and related activities",102037,112122,107712,118164
15000,Hawaii,1004,        Insurance carriers and related activities,430084,449321,472467,476437
15000,Hawaii,1005,"        Funds, trusts, and other financial vehicles",301,470,614,808
15000,Hawaii,1100,      Real estate and rental and leasing,479684,493211,518533,556083
15000,Hawaii,1101,        Real estate,351221,354890,368786,398511
15000,Hawaii,1102,        Rental and leasing services,127968,137830,148853,156700
15000,Hawaii,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),495,491,894,872
15000,Hawaii,1200,"      Professional, scientific, and technical services",1540366,1555840,1619425,1641328
15000,Hawaii,1300,      Management of companies and enterprises,510689,552912,628815,682336
15000,Hawaii,1400,      Administrative and support and waste management and remediation services,1243605,1316003,1404096,1478273
15000,Hawaii,1401,        Administrative and support services,1159119,1224527,1300610,1371781
15000,Hawaii,1402,        Waste management and remediation services,84486,91476,103486,106492
15000,Hawaii,1500,      Educational services,521962,533012,554102,557501
15000,Hawaii,1600,      Health care and social assistance,2822691,2900272,3010371,3137255
15000,Hawaii,1601,        Ambulatory health care services,1300723,1362624,1436558,1484156
15000,Hawaii,1602,        Hospitals,901386,927566,950395,997070
15000,Hawaii,1603,        Nursing and residential care facilities,245566,251448,259892,274191
15000,Hawaii,1604,        Social assistance,375016,358634,363526,381838
15000,Hawaii,1700,"      Arts, entertainment, and recreation",295262,290885,315122,346244
15000,Hawaii,1701,"        Performing arts, spectator sports, and related industries",47522,40523,42128,53560
15000,Hawaii,1702,"        Museums, historical sites, and similar institutions",37251,55475,59454,66174
15000,Hawaii,1703,"        Amusement, gambling, and recreation industries",210489,194887,213540,226510
15000,Hawaii,1800,      Accommodation and food services,2658370,2833099,3067938,3248600
15000,Hawaii,1801,        Accommodation,1543678,1662581,1815957,1912843
15000,Hawaii,1802,        Food services and drinking places,1114692,1170518,1251981,1335757
15000,Hawaii,1900,      Other services (except government and government enterprises),976868,995958,998754,1025728
15000,Hawaii,1901,        Repair and maintenance,154316,156530,157359,151915
15000,Hawaii,1902,        Personal and laundry services,194853,207912,217986,231801
15000,Hawaii,1903,"        Religious, grantmaking, civic, professional, and similar organizations",580945,581180,573161,588092
15000,Hawaii,1904,        Private households,46754,50336,50248,53920
15000,Hawaii,2000,    Government and government enterprises,9514510,9809509,9941815,9893702
15000,Hawaii,2001,      Federal civilian,2329964,2445986,2475842,2341211
15000,Hawaii,2002,      Military,3265728,3360337,3404574,3360773
15000,Hawaii,2010,      State and local,3918818,4003186,4061399,4191718
15000,Hawaii,2011,        State government,2901148,2965572,3027476,3145252
15000,Hawaii,2012,        Local government,1017670,1037614,1033923,1046466
16000,Idaho,50,Wages and salaries by place of work (thousands of dollars),22944997,23460862,24151200,25253641
16000,Idaho,81,  Farm wages and salaries,499479,501484,570874,636846
16000,Idaho,82,  Nonfarm wages and salaries,22445518,22959378,23580326,24616795
16000,Idaho,90,    Private nonfarm wages and salaries,17817890,18377523,18904763,19924888
16000,Idaho,100,"      Forestry, fishing, and related activities",210318,217826,218361,237368
16000,Idaho,101,        Forestry and logging,54609,59232,55839,64586
16000,Idaho,102,"        Fishing, hunting and trapping",1455,1446,1442,1734
16000,Idaho,103,        Support activities for agriculture and forestry,154254,157148,161080,171048
16000,Idaho,200,"      Mining, quarrying, and oil and gas extraction",154185,177048,190890,193659
16000,Idaho,201,        Oil and gas extraction,4013,3994,4599,3832
16000,Idaho,202,        Mining (except oil and gas),132278,148319,155899,158822
16000,Idaho,203,        Support activities for mining,17894,24735,30392,31005
16000,Idaho,300,      Utilities,200542,209653,217030,221468
16000,Idaho,400,      Construction,1253057,1192679,1214345,1298340
16000,Idaho,401,        Construction of buildings,273362,267699,266999,296019
16000,Idaho,402,        Heavy and civil engineering construction,315962,282201,288619,261353
16000,Idaho,403,        Specialty trade contractors,663733,642779,658727,740968
16000,Idaho,500,      Manufacturing,2709688,2822881,2943681,3244683
16000,Idaho,510,        Durable goods manufacturing,1755688,1821018,1892791,2117219
16000,Idaho,511,          Wood product manufacturing,176281,193804,208639,226207
16000,Idaho,512,          Nonmetallic mineral product manufacturing,51276,46628,47060,50567
16000,Idaho,513,          Primary metal manufacturing,27682,32191,30810,31289
16000,Idaho,514,          Fabricated metal product manufacturing,177402,183012,189999,214779
16000,Idaho,515,          Machinery manufacturing,108986,115704,122766,132503
16000,Idaho,516,          Computer and electronic product manufacturing,983386,1002334,1019519,1172919
16000,Idaho,517,"          Electrical equipment, appliance, and component manufacturing",29785,33639,38107,42845
16000,Idaho,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
16000,Idaho,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
16000,Idaho,521,          Furniture and related product manufacturing,43999,43854,44244,48203
16000,Idaho,522,          Miscellaneous manufacturing,61966,66738,69332,70032
