ID,ZCTA5CE00,CLASSFP00,MTFCC00,FUNCSTAT00
24748,98586,B5,G6350,S
24749,98638,B5,G6350,S
24750,98640,B5,G6350,S
24751,98624,B5,G6350,S
24752,98577,B5,G6350,S
24753,97801,B5,G6350,S
24754,97882,B5,G6350,S
24755,97838,B5,G6350,S
24756,97886,B5,G6350,S
24757,97813,B5,G6350,S
24758,97862,B5,G6350,S
24759,97859,B5,G6350,S
24760,97875,B5,G6350,S
24761,97868,B5,G6350,S
24762,97835,B5,G6350,S
24763,97810,B5,G6350,S
24764,98626,B5,G6350,S
24765,98625,B5,G6350,S
24766,98645,B5,G6350,S
24767,98649,B5,G6350,S
24768,98632,B5,G6350,S
24769,98581,B5,G6350,S
24770,98616,B5,G6350,S
24771,98603,B5,G6350,S
24772,98611,B5,G6350,S
24773,98671,B5,G6350,S
24774,98604,B5,G6350,S
24775,986XX,B5,G6350,S
24776,986HH,B5,G6350,S
24777,98601,B5,G6350,S
24778,98664,B5,G6350,S
24779,98665,B5,G6350,S
24780,98660,B5,G6350,S
24781,98662,B5,G6350,S
24782,98674,B5,G6350,S
24783,98607,B5,G6350,S
24784,98684,B5,G6350,S
24785,98661,B5,G6350,S
24786,98682,B5,G6350,S
24787,98686,B5,G6350,S
24788,98642,B5,G6350,S
24789,98663,B5,G6350,S
24790,98606,B5,G6350,S
24791,98629,B5,G6350,S
24792,98675,B5,G6350,S
24793,98685,B5,G6350,S
24794,98683,B5,G6350,S
24795,99119,B5,G6350,S
24796,99180,B5,G6350,S
24797,99006,B5,G6350,S
24798,99156,B5,G6350,S
24799,99139,B5,G6350,S
24800,99152,B5,G6350,S
24801,99153,B5,G6350,S
24802,99009,B5,G6350,S
24803,68861,B5,G6350,S
24804,68870,B5,G6350,S
24805,68812,B5,G6350,S
24806,68845,B5,G6350,S
24807,99784,B5,G6350,S
24808,99739,B5,G6350,S
24809,99785,B5,G6350,S
24810,99778,B5,G6350,S
24811,99753,B5,G6350,S
24812,99769,B5,G6350,S
24813,99742,B5,G6350,S
24814,99772,B5,G6350,S
24815,99659,B5,G6350,S
24816,99671,B5,G6350,S
24817,99762,B5,G6350,S
24818,99684,B5,G6350,S
24819,99771,B5,G6350,S
24820,99783,B5,G6350,S
24821,99321,B5,G6350,S
24822,99357,B5,G6350,S
24823,98823,B5,G6350,S
24824,98853,B5,G6350,S
24825,98860,B5,G6350,S
24826,99123,B5,G6350,S
24827,98832,B5,G6350,S
24828,99135,B5,G6350,S
24829,98857,B5,G6350,S
24830,99349,B5,G6350,S
24831,98851,B5,G6350,S
24832,98837,B5,G6350,S
24833,97117,B5,G6350,S
24834,97007,B5,G6350,S
24835,97106,B5,G6350,S
24836,97008,B5,G6350,S
24837,97006,B5,G6350,S
24838,97144,B5,G6350,S
24839,97123,B5,G6350,S
24840,97116,B5,G6350,S
24841,97224,B5,G6350,S
24842,97113,B5,G6350,S
24843,97005,B5,G6350,S
24844,97225,B5,G6350,S
24845,97125,B5,G6350,S
24846,97109,B5,G6350,S
24847,97119,B5,G6350,S
24848,97223,B5,G6350,S
24849,99346,B5,G6350,S
24850,98930,B5,G6350,S
24851,99350,B5,G6350,S
24852,99337,B5,G6350,S
24853,99352,B5,G6350,S
24854,99320,B5,G6350,S
24855,99353,B5,G6350,S
24856,99336,B5,G6350,S
24857,98944,B5,G6350,S
24858,99345,B5,G6350,S
24859,99338,B5,G6350,S
24860,98602,B5,G6350,S
24861,99322,B5,G6350,S
24862,98620,B5,G6350,S
24863,98619,B5,G6350,S
24864,98670,B5,G6350,S
24865,98613,B5,G6350,S
24866,98605,B5,G6350,S
24867,98628,B5,G6350,S
24868,98635,B5,G6350,S
24869,98617,B5,G6350,S
24870,98673,B5,G6350,S
24871,98672,B5,G6350,S
24872,99356,B5,G6350,S
24873,98650,B5,G6350,S
24874,99115,B5,G6350,S
24875,98802,B5,G6350,S
24876,98843,B5,G6350,S
24877,98845,B5,G6350,S
24878,98830,B5,G6350,S
24879,98813,B5,G6350,S
24880,98850,B5,G6350,S
24881,98848,B5,G6350,S
24882,98858,B5,G6350,S
24883,98338,B5,G6350,S
24884,98390,B5,G6350,S
24885,98373,B5,G6350,S
24886,98404,B5,G6350,S
24887,98374,B5,G6350,S
24888,98332,B5,G6350,S
24889,984HH,B5,G6350,S
24890,98422,B5,G6350,S
24891,98333,B5,G6350,S
24892,98433,B5,G6350,S
24893,98421,B5,G6350,S
24894,98351,B5,G6350,S
24895,98403,B5,G6350,S
24896,98349,B5,G6350,S
24897,98443,B5,G6350,S
24898,98498,B5,G6350,S
24899,98409,B5,G6350,S
24900,98466,B5,G6350,S
24901,98328,B5,G6350,S
24902,98465,B5,G6350,S
24903,98375,B5,G6350,S
24904,98445,B5,G6350,S
24905,98396,B5,G6350,S
24906,98467,B5,G6350,S
24907,98329,B5,G6350,S
24908,98360,B5,G6350,S
24909,98499,B5,G6350,S
24910,98387,B5,G6350,S
24911,98388,B5,G6350,S
24912,98408,B5,G6350,S
24913,98405,B5,G6350,S
24914,98323,B5,G6350,S
24915,98424,B5,G6350,S
24916,98446,B5,G6350,S
24917,98335,B5,G6350,S
24918,98407,B5,G6350,S
24919,98303,B5,G6350,S
24920,98394,B5,G6350,S
24921,98330,B5,G6350,S
24922,98327,B5,G6350,S
24923,98372,B5,G6350,S
24924,98321,B5,G6350,S
24925,98385,B5,G6350,S
24926,98402,B5,G6350,S
24927,98444,B5,G6350,S
24928,98371,B5,G6350,S
24929,98406,B5,G6350,S
24930,98439,B5,G6350,S
24931,98580,B5,G6350,S
24932,97040,B5,G6350,S
24933,97058,B5,G6350,S
24934,97063,B5,G6350,S
24935,97037,B5,G6350,S
24936,97021,B5,G6350,S
24937,97001,B5,G6350,S
24938,98852,B5,G6350,S
24939,98811,B5,G6350,S
24940,98815,B5,G6350,S
24941,98836,B5,G6350,S
24942,988XX,B5,G6350,S
24943,98801,B5,G6350,S
24944,98817,B5,G6350,S
24945,98816,B5,G6350,S
24946,98847,B5,G6350,S
24947,98828,B5,G6350,S
24948,98822,B5,G6350,S
24949,98831,B5,G6350,S
24950,98826,B5,G6350,S
24951,988HH,B5,G6350,S
24952,98821,B5,G6350,S
24953,98587,B5,G6350,S
24954,98526,B5,G6350,S
24955,98550,B5,G6350,S
24956,98537,B5,G6350,S
24957,98562,B5,G6350,S
24958,98595,B5,G6350,S
24959,98541,B5,G6350,S
24960,98571,B5,G6350,S
24961,98559,B5,G6350,S
24962,98535,B5,G6350,S
24963,98569,B5,G6350,S
24964,98552,B5,G6350,S
24965,98557,B5,G6350,S
24966,98547,B5,G6350,S
24967,98563,B5,G6350,S
24968,98536,B5,G6350,S
24969,98575,B5,G6350,S
24970,98520,B5,G6350,S
24971,61940,B5,G6350,S
24972,61944,B5,G6350,S
24973,61949,B5,G6350,S
24974,61876,B5,G6350,S
24975,61932,B5,G6350,S
24976,61924,B5,G6350,S
24977,61870,B5,G6350,S
24978,62875,B5,G6350,S
24979,62431,B5,G6350,S
24980,62892,B5,G6350,S
24981,62885,B5,G6350,S
24982,62857,B5,G6350,S
24983,62418,B5,G6350,S
24984,62080,B5,G6350,S
24985,62422,B5,G6350,S
24986,62880,B5,G6350,S
24987,62011,B5,G6350,S
24988,62411,B5,G6350,S
24989,62471,B5,G6350,S
24990,62458,B5,G6350,S
24991,62414,B5,G6350,S
24992,61415,B5,G6350,S
24993,61542,B5,G6350,S
24994,615HH,B5,G6350,S
24995,62644,B5,G6350,S
24996,61432,B5,G6350,S
24997,61431,B5,G6350,S
24998,61524,B5,G6350,S
24999,61427,B5,G6350,S
25000,61482,B5,G6350,S
25001,61477,B5,G6350,S
25002,61544,B5,G6350,S
25003,61520,B5,G6350,S
25004,61543,B5,G6350,S
25005,61531,B5,G6350,S
25006,61563,B5,G6350,S
25007,61519,B5,G6350,S
25008,61533,B5,G6350,S
25009,61501,B5,G6350,S
25010,61441,B5,G6350,S
25011,61459,B5,G6350,S
25012,61484,B5,G6350,S
25013,62477,B5,G6350,S
25014,62441,B5,G6350,S
25015,62423,B5,G6350,S
25016,62851,B5,G6350,S
25017,62450,B5,G6350,S
25018,62837,B5,G6350,S
25019,62895,B5,G6350,S
25020,62824,B5,G6350,S
25021,62833,B5,G6350,S
25022,62828,B5,G6350,S
25023,62886,B5,G6350,S
25024,62809,B5,G6350,S
25025,62810,B5,G6350,S
25026,62823,B5,G6350,S
25027,62843,B5,G6350,S
25028,62820,B5,G6350,S
25029,62814,B5,G6350,S
25030,62899,B5,G6350,S
25031,62850,B5,G6350,S
25032,62842,B5,G6350,S
25033,62878,B5,G6350,S
25034,62868,B5,G6350,S
25035,628XX,B5,G6350,S
25036,62446,B5,G6350,S
25037,62454,B5,G6350,S
25038,62478,B5,G6350,S
25039,62466,B5,G6350,S
25040,62427,B5,G6350,S
25041,62413,B5,G6350,S
25042,62451,B5,G6350,S
25043,62442,B5,G6350,S
25044,62421,B5,G6350,S
25045,62449,B5,G6350,S
25046,624HH,B5,G6350,S
25047,62433,B5,G6350,S
25048,98233,B5,G6350,S
25049,98235,B5,G6350,S
25050,98237,B5,G6350,S
25051,98267,B5,G6350,S
25052,98232,B5,G6350,S
25053,98283,B5,G6350,S
25054,98284,B5,G6350,S
25055,98238,B5,G6350,S
25056,98226,B5,G6350,S
25057,98274,B5,G6350,S
25058,98273,B5,G6350,S
25059,98257,B5,G6350,S
25060,691HH,B5,G6350,S
25061,98643,B5,G6350,S
25062,98612,B5,G6350,S
25063,98621,B5,G6350,S
25064,98647,B5,G6350,S
25065,61345,B5,G6350,S
25066,61337,B5,G6350,S
25067,613HH,B5,G6350,S
25068,61328,B5,G6350,S
25069,61314,B5,G6350,S
25070,61359,B5,G6350,S
25071,61560,B5,G6350,S
25072,61322,B5,G6350,S
25073,61368,B5,G6350,S
25074,61329,B5,G6350,S
25075,61344,B5,G6350,S
25076,61315,B5,G6350,S
25077,61778,B5,G6350,S
25078,61735,B5,G6350,S
25079,61842,B5,G6350,S
25080,61752,B5,G6350,S
25081,61750,B5,G6350,S
25082,61727,B5,G6350,S
25083,61777,B5,G6350,S
25084,62512,B5,G6350,S
25085,617HH,B5,G6350,S
25086,61745,B5,G6350,S
25087,61756,B5,G6350,S
25088,61317,B5,G6350,S
25089,61312,B5,G6350,S
25090,61346,B5,G6350,S
25091,61379,B5,G6350,S
25092,61243,B5,G6350,S
25093,61537,B5,G6350,S
25094,61283,B5,G6350,S
25095,61362,B5,G6350,S
25096,61376,B5,G6350,S
25097,61374,B5,G6350,S
25098,61342,B5,G6350,S
25099,61320,B5,G6350,S
25100,61323,B5,G6350,S
25101,61361,B5,G6350,S
25102,61338,B5,G6350,S
25103,61349,B5,G6350,S
25104,61421,B5,G6350,S
25105,61330,B5,G6350,S
25106,61354,B5,G6350,S
25107,61356,B5,G6350,S
25108,61749,B5,G6350,S
25109,618HH,B5,G6350,S
25110,61882,B5,G6350,S
25111,62436,B5,G6350,S
25112,62428,B5,G6350,S
25113,62468,B5,G6350,S
25114,62462,B5,G6350,S
25115,62467,B5,G6350,S
25116,62445,B5,G6350,S
25117,61862,B5,G6350,S
25118,61852,B5,G6350,S
25119,61859,B5,G6350,S
25120,61853,B5,G6350,S
25121,61847,B5,G6350,S
25122,61864,B5,G6350,S
25123,61872,B5,G6350,S
25124,61871,B5,G6350,S
25125,61801,B5,G6350,S
25126,61815,B5,G6350,S
25127,60960,B5,G6350,S
25128,60957,B5,G6350,S
25129,61802,B5,G6350,S
25130,61820,B5,G6350,S
25131,61866,B5,G6350,S
25132,60949,B5,G6350,S
25133,60936,B5,G6350,S
25134,61810,B5,G6350,S
25135,61878,B5,G6350,S
25136,61956,B5,G6350,S
25137,61845,B5,G6350,S
25138,61877,B5,G6350,S
25139,61849,B5,G6350,S
25140,61873,B5,G6350,S
25141,61843,B5,G6350,S
25142,61884,B5,G6350,S
25143,61840,B5,G6350,S
25144,61874,B5,G6350,S
25145,61816,B5,G6350,S
25146,61863,B5,G6350,S
25147,61880,B5,G6350,S
25148,61875,B5,G6350,S
25149,61821,B5,G6350,S
25150,61822,B5,G6350,S
25151,61851,B5,G6350,S
25152,62691,B5,G6350,S
25153,62611,B5,G6350,S
25154,62627,B5,G6350,S
25155,62673,B5,G6350,S
25156,626HH,B5,G6350,S
25157,62612,B5,G6350,S
25158,62618,B5,G6350,S
25159,98513,B5,G6350,S
25160,98516,B5,G6350,S
25161,98512,B5,G6350,S
25162,98506,B5,G6350,S
25163,98530,B5,G6350,S
25164,98597,B5,G6350,S
25165,98503,B5,G6350,S
25166,98501,B5,G6350,S
25167,98576,B5,G6350,S
25168,98589,B5,G6350,S
25169,98020,B5,G6350,S
25170,98258,B5,G6350,S
25171,98204,B5,G6350,S
25172,98037,B5,G6350,S
25173,98271,B5,G6350,S
25174,98021,B5,G6350,S
25175,98223,B5,G6350,S
25176,98270,B5,G6350,S
25177,98026,B5,G6350,S
25178,98275,B5,G6350,S
25179,98036,B5,G6350,S
25180,98252,B5,G6350,S
25181,98203,B5,G6350,S
25182,98043,B5,G6350,S
25183,98241,B5,G6350,S
25184,98012,B5,G6350,S
25185,98205,B5,G6350,S
25186,98201,B5,G6350,S
25187,98294,B5,G6350,S
25188,98296,B5,G6350,S
25189,98290,B5,G6350,S
25190,98256,B5,G6350,S
25191,98272,B5,G6350,S
25192,98251,B5,G6350,S
25193,98208,B5,G6350,S
25194,69346,B5,G6350,S
25195,62378,B5,G6350,S
25196,62353,B5,G6350,S
25197,62375,B5,G6350,S
25198,62323,B5,G6350,S
25199,62273,B5,G6350,S
25200,62253,B5,G6350,S
25201,62262,B5,G6350,S
25202,62019,B5,G6350,S
25203,62017,B5,G6350,S
25204,62086,B5,G6350,S
25205,62246,B5,G6350,S
25206,62231,B5,G6350,S
25207,62284,B5,G6350,S
25208,62249,B5,G6350,S
25209,62275,B5,G6350,S
25210,62074,B5,G6350,S
25211,69220,B5,G6350,S
25212,69221,B5,G6350,S
25213,69201,B5,G6350,S
25214,69216,B5,G6350,S
25215,69218,B5,G6350,S
25216,69211,B5,G6350,S
25217,69219,B5,G6350,S
25218,69135,B5,G6350,S
25219,69212,B5,G6350,S
25220,60516,B5,G6350,S
25221,60174,B5,G6350,S
25222,60564,B5,G6350,S
25223,60519,B5,G6350,S
25224,60108,B5,G6350,S
25225,60139,B5,G6350,S
25226,60559,B5,G6350,S
25227,60181,B5,G6350,S
25228,60515,B5,G6350,S
25229,60188,B5,G6350,S
25230,60143,B5,G6350,S
25231,60190,B5,G6350,S
25232,60185,B5,G6350,S
25233,60532,B5,G6350,S
25234,60504,B5,G6350,S
25235,60187,B5,G6350,S
25236,60523,B5,G6350,S
25237,60137,B5,G6350,S
25238,60157,B5,G6350,S
25239,60540,B5,G6350,S
25240,60510,B5,G6350,S
25241,60563,B5,G6350,S
25242,60514,B5,G6350,S
25243,60517,B5,G6350,S
25244,60148,B5,G6350,S
25245,60565,B5,G6350,S
25246,60106,B5,G6350,S
25247,60191,B5,G6350,S
25248,60555,B5,G6350,S
25249,60184,B5,G6350,S
25250,60101,B5,G6350,S
25251,60440,B5,G6350,S
25252,60561,B5,G6350,S
25253,68778,B5,G6350,S
25254,68753,B5,G6350,S
25255,62216,B5,G6350,S
25256,62230,B5,G6350,S
25257,62801,B5,G6350,S
25258,62882,B5,G6350,S
25259,62265,B5,G6350,S
25260,62271,B5,G6350,S
25261,62245,B5,G6350,S
25262,62215,B5,G6350,S
25263,62250,B5,G6350,S
25264,62283,B5,G6350,S
25265,62218,B5,G6350,S
25266,62219,B5,G6350,S
25267,622HH,B5,G6350,S
25268,62266,B5,G6350,S
25269,62293,B5,G6350,S
25270,62092,B5,G6350,S
25271,62630,B5,G6350,S
25272,62052,B5,G6350,S
25273,62016,B5,G6350,S
25274,62054,B5,G6350,S
25275,62078,B5,G6350,S
25276,62027,B5,G6350,S
25277,62050,B5,G6350,S
25278,62082,B5,G6350,S
25279,62044,B5,G6350,S
25280,62081,B5,G6350,S
25281,98819,B5,G6350,S
25282,98855,B5,G6350,S
25283,98834,B5,G6350,S
25284,99116,B5,G6350,S
25285,98862,B5,G6350,S
25286,98812,B5,G6350,S
25287,98841,B5,G6350,S
25288,99155,B5,G6350,S
25289,98829,B5,G6350,S
25290,98859,B5,G6350,S
25291,98840,B5,G6350,S
25292,98844,B5,G6350,S
25293,98833,B5,G6350,S
25294,98814,B5,G6350,S
25295,98849,B5,G6350,S
25296,98827,B5,G6350,S
25297,98846,B5,G6350,S
25298,99124,B5,G6350,S
25299,98856,B5,G6350,S
25300,62510,B5,G6350,S
25301,62517,B5,G6350,S
25302,62570,B5,G6350,S
25303,62540,B5,G6350,S
25304,62546,B5,G6350,S
25305,62545,B5,G6350,S
25306,62515,B5,G6350,S
25307,62531,B5,G6350,S
25308,62075,B5,G6350,S
25309,62538,B5,G6350,S
25310,62556,B5,G6350,S
25311,62555,B5,G6350,S
25312,62558,B5,G6350,S
25313,62083,B5,G6350,S
25314,62567,B5,G6350,S
25315,62547,B5,G6350,S
25316,62557,B5,G6350,S
25317,62550,B5,G6350,S
25318,62563,B5,G6350,S
25319,62513,B5,G6350,S
25320,62568,B5,G6350,S
25321,62359,B5,G6350,S
25322,62312,B5,G6350,S
25323,62380,B5,G6350,S
25324,62351,B5,G6350,S
25325,62338,B5,G6350,S
25326,62320,B5,G6350,S
25327,62316,B5,G6350,S
25328,62311,B5,G6350,S
25329,62376,B5,G6350,S
25330,62314,B5,G6350,S
25331,62301,B5,G6350,S
25332,62365,B5,G6350,S
25333,62346,B5,G6350,S
25334,62347,B5,G6350,S
25335,62360,B5,G6350,S
25336,62339,B5,G6350,S
25337,62324,B5,G6350,S
25338,62343,B5,G6350,S
25339,62373,B5,G6350,S
25340,62379,B5,G6350,S
25341,62349,B5,G6350,S
25342,62348,B5,G6350,S
25343,62325,B5,G6350,S
25344,623HH,B5,G6350,S
25345,61928,B5,G6350,S
25346,62420,B5,G6350,S
25347,62474,B5,G6350,S
25348,61930,B5,G6350,S
25349,619HH,B5,G6350,S
25350,61951,B5,G6350,S
25351,61910,B5,G6350,S
25352,62447,B5,G6350,S
25353,61933,B5,G6350,S
25354,62469,B5,G6350,S
25355,61938,B5,G6350,S
25356,62440,B5,G6350,S
25357,61920,B5,G6350,S
25358,61931,B5,G6350,S
25359,61943,B5,G6350,S
25360,61911,B5,G6350,S
25361,612HH,B5,G6350,S
25362,61078,B5,G6350,S
25363,61064,B5,G6350,S
25364,61074,B5,G6350,S
25365,61252,B5,G6350,S
25366,61014,B5,G6350,S
25367,61053,B5,G6350,S
25368,61285,B5,G6350,S
25369,61046,B5,G6350,S
25370,61028,B5,G6350,S
25371,610HH,B5,G6350,S
25372,61051,B5,G6350,S
25373,61912,B5,G6350,S
25374,98639,B5,G6350,S
25375,98648,B5,G6350,S
25376,98651,B5,G6350,S
25377,98610,B5,G6350,S
25378,98247,B5,G6350,S
25379,98264,B5,G6350,S
25380,98220,B5,G6350,S
25381,98240,B5,G6350,S
25382,98281,B5,G6350,S
25383,98295,B5,G6350,S
25384,98262,B5,G6350,S
25385,98244,B5,G6350,S
25386,98230,B5,G6350,S
25387,98225,B5,G6350,S
25388,98248,B5,G6350,S
25389,62867,B5,G6350,S
25390,62871,B5,G6350,S
25391,62930,B5,G6350,S
25392,62954,B5,G6350,S
25393,62869,B5,G6350,S
25394,62979,B5,G6350,S
25395,62931,B5,G6350,S
25396,62984,B5,G6350,S
25397,62934,B5,G6350,S
25398,62846,B5,G6350,S
25399,62999,B5,G6350,S
25400,62883,B5,G6350,S
25401,62860,B5,G6350,S
25402,62865,B5,G6350,S
25403,62819,B5,G6350,S
25404,62897,B5,G6350,S
25405,62891,B5,G6350,S
25406,62874,B5,G6350,S
25407,62822,B5,G6350,S
25408,62983,B5,G6350,S
25409,62812,B5,G6350,S
25410,628HH,B5,G6350,S
25411,62890,B5,G6350,S
25412,62836,B5,G6350,S
25413,62896,B5,G6350,S
25414,62884,B5,G6350,S
25415,62825,B5,G6350,S
25416,62448,B5,G6350,S
25417,62839,B5,G6350,S
25418,62443,B5,G6350,S
25419,62426,B5,G6350,S
25420,62838,B5,G6350,S
25421,62434,B5,G6350,S
25422,62858,B5,G6350,S
25423,62879,B5,G6350,S
25424,98588,B5,G6350,S
25425,98555,B5,G6350,S
25426,98524,B5,G6350,S
25427,98546,B5,G6350,S
25428,98528,B5,G6350,S
25429,98584,B5,G6350,S
25430,98502,B5,G6350,S
25431,98592,B5,G6350,S
25432,98548,B5,G6350,S
25433,98560,B5,G6350,S
25434,69340,B5,G6350,S
25435,69343,B5,G6350,S
25436,69351,B5,G6350,S
25437,69365,B5,G6350,S
25438,69360,B5,G6350,S
25439,62366,B5,G6350,S
25440,62053,B5,G6350,S
25441,620HH,B5,G6350,S
25442,62065,B5,G6350,S
25443,62036,B5,G6350,S
25444,62045,B5,G6350,S
25445,62006,B5,G6350,S
25446,62013,B5,G6350,S
25447,62355,B5,G6350,S
25448,62070,B5,G6350,S
25449,62047,B5,G6350,S
25450,60531,B5,G6350,S
25451,60520,B5,G6350,S
25452,60511,B5,G6350,S
25453,60151,B5,G6350,S
25454,60119,B5,G6350,S
25455,60112,B5,G6350,S
25456,60552,B5,G6350,S
25457,60115,B5,G6350,S
25458,60129,B5,G6350,S
25459,60550,B5,G6350,S
25460,60140,B5,G6350,S
25461,60518,B5,G6350,S
25462,61068,B5,G6350,S
25463,60548,B5,G6350,S
25464,60556,B5,G6350,S
25465,60150,B5,G6350,S
25466,60178,B5,G6350,S
25467,60530,B5,G6350,S
25468,60111,B5,G6350,S
25469,99181,B5,G6350,S
25470,99034,B5,G6350,S
25471,99148,B5,G6350,S
25472,99173,B5,G6350,S
25473,99137,B5,G6350,S
25474,99126,B5,G6350,S
25475,99101,B5,G6350,S
25476,99129,B5,G6350,S
25477,99109,B5,G6350,S
25478,99167,B5,G6350,S
25479,99157,B5,G6350,S
25480,99114,B5,G6350,S
25481,99040,B5,G6350,S
25482,99131,B5,G6350,S
25483,99151,B5,G6350,S
25484,62993,B5,G6350,S
25485,62990,B5,G6350,S
25486,62952,B5,G6350,S
25487,62957,B5,G6350,S
25488,62992,B5,G6350,S
25489,629HH,B5,G6350,S
25490,62988,B5,G6350,S
25491,62969,B5,G6350,S
25492,62914,B5,G6350,S
25493,62962,B5,G6350,S
25494,61107,B5,G6350,S
25495,61008,B5,G6350,S
25496,60135,B5,G6350,S
25497,60152,B5,G6350,S
25498,61111,B5,G6350,S
25499,61065,B5,G6350,S
25500,61073,B5,G6350,S
25501,61012,B5,G6350,S
25502,61011,B5,G6350,S
25503,60146,B5,G6350,S
25504,61038,B5,G6350,S
25505,60145,B5,G6350,S
25506,61114,B5,G6350,S
25507,61016,B5,G6350,S
25508,60033,B5,G6350,S
25509,61471,B5,G6350,S
25510,61478,B5,G6350,S
25511,62330,B5,G6350,S
25512,61447,B5,G6350,S
25513,61418,B5,G6350,S
25514,61460,B5,G6350,S
25515,61462,B5,G6350,S
25516,61453,B5,G6350,S
25517,61437,B5,G6350,S
25518,61420,B5,G6350,S
25519,61469,B5,G6350,S
25520,61425,B5,G6350,S
25521,61454,B5,G6350,S
25522,614HH,B5,G6350,S
25523,61442,B5,G6350,S
25524,61476,B5,G6350,S
25525,61480,B5,G6350,S
25526,61450,B5,G6350,S
25527,99179,B5,G6350,S
25528,99111,B5,G6350,S
25529,99163,B5,G6350,S
25530,99102,B5,G6350,S
25531,99130,B5,G6350,S
25532,99143,B5,G6350,S
25533,99149,B5,G6350,S
25534,99158,B5,G6350,S
25535,99171,B5,G6350,S
25536,99161,B5,G6350,S
25537,99113,B5,G6350,S
25538,99125,B5,G6350,S
25539,99176,B5,G6350,S
25540,99136,B5,G6350,S
25541,99017,B5,G6350,S
25542,99033,B5,G6350,S
25543,99018,B5,G6350,S
25544,99012,B5,G6350,S
25545,99031,B5,G6350,S
25546,99208,B5,G6350,S
25547,99223,B5,G6350,S
25548,99218,B5,G6350,S
25549,99037,B5,G6350,S
25550,99023,B5,G6350,S
25551,99202,B5,G6350,S
25552,99022,B5,G6350,S
25553,99110,B5,G6350,S
25554,99030,B5,G6350,S
25555,99207,B5,G6350,S
25556,99204,B5,G6350,S
25557,99026,B5,G6350,S
25558,99217,B5,G6350,S
25559,99001,B5,G6350,S
25560,99201,B5,G6350,S
25561,99019,B5,G6350,S
25562,99004,B5,G6350,S
25563,99027,B5,G6350,S
25564,99224,B5,G6350,S
25565,992HH,B5,G6350,S
25566,99021,B5,G6350,S
25567,99170,B5,G6350,S
25568,99203,B5,G6350,S
25569,99020,B5,G6350,S
25570,99016,B5,G6350,S
25571,99216,B5,G6350,S
25572,99025,B5,G6350,S
25573,99005,B5,G6350,S
25574,99212,B5,G6350,S
25575,99206,B5,G6350,S
25576,99003,B5,G6350,S
25577,99011,B5,G6350,S
25578,99036,B5,G6350,S
25579,99205,B5,G6350,S
25580,60474,B5,G6350,S
25581,60479,B5,G6350,S
25582,60541,B5,G6350,S
25583,60416,B5,G6350,S
25584,60961,B5,G6350,S
25585,60450,B5,G6350,S
25586,60444,B5,G6350,S
25587,60424,B5,G6350,S
25588,60420,B5,G6350,S
25589,60470,B5,G6350,S
25590,60447,B5,G6350,S
25591,60437,B5,G6350,S
25592,60481,B5,G6350,S
25593,60407,B5,G6350,S
25594,61360,B5,G6350,S
25595,61277,B5,G6350,S
25596,61234,B5,G6350,S
25597,61233,B5,G6350,S
25598,61419,B5,G6350,S
25599,61274,B5,G6350,S
25600,61254,B5,G6350,S
25601,61490,B5,G6350,S
25602,61262,B5,G6350,S
25603,61241,B5,G6350,S
25604,61434,B5,G6350,S
25605,61240,B5,G6350,S
25606,61443,B5,G6350,S
25607,61250,B5,G6350,S
25608,61273,B5,G6350,S
25609,61235,B5,G6350,S
25610,61465,B5,G6350,S
25611,61413,B5,G6350,S
25612,61238,B5,G6350,S
25613,61414,B5,G6350,S
25614,61468,B5,G6350,S
25615,62079,B5,G6350,S
25616,62063,B5,G6350,S
25617,62022,B5,G6350,S
25618,62030,B5,G6350,S
25619,62031,B5,G6350,S
25620,62028,B5,G6350,S
25621,62037,B5,G6350,S
25622,62012,B5,G6350,S
25623,62035,B5,G6350,S
25624,62943,B5,G6350,S
25625,62908,B5,G6350,S
25626,62923,B5,G6350,S
25627,62912,B5,G6350,S
25628,62967,B5,G6350,S
25629,62991,B5,G6350,S
25630,62995,B5,G6350,S
25631,62922,B5,G6350,S
25632,62939,B5,G6350,S
25633,62972,B5,G6350,S
25634,62985,B5,G6350,S
25635,61472,B5,G6350,S
25636,61474,B5,G6350,S
25637,61448,B5,G6350,S
25638,61401,B5,G6350,S
25639,61488,B5,G6350,S
25640,61467,B5,G6350,S
25641,61529,B5,G6350,S
25642,61439,B5,G6350,S
25643,61485,B5,G6350,S
25644,61410,B5,G6350,S
25645,61489,B5,G6350,S
25646,61428,B5,G6350,S
25647,61572,B5,G6350,S
25648,61458,B5,G6350,S
25649,61430,B5,G6350,S
25650,61449,B5,G6350,S
25651,61436,B5,G6350,S
25652,60544,B5,G6350,S
25653,60536,B5,G6350,S
25654,60545,B5,G6350,S
25655,60431,B5,G6350,S
25656,60560,B5,G6350,S
25657,60512,B5,G6350,S
25658,60085,B5,G6350,S
25659,60031,B5,G6350,S
25660,60088,B5,G6350,S
25661,60013,B5,G6350,S
25662,60083,B5,G6350,S
25663,60048,B5,G6350,S
25664,60045,B5,G6350,S
25665,60081,B5,G6350,S
25666,60061,B5,G6350,S
25667,60073,B5,G6350,S
25668,60035,B5,G6350,S
25669,60084,B5,G6350,S
25670,60042,B5,G6350,S
25671,60030,B5,G6350,S
25672,60037,B5,G6350,S
25673,60087,B5,G6350,S
25674,60050,B5,G6350,S
25675,60044,B5,G6350,S
25676,60069,B5,G6350,S
