,median,lower,upper,sd,year,abb
421,0.177578473,-0.230733496,0.559505963,0.229494875,1943,ME
422,0.874492422,0.539830285,1.274904023,0.221946837,1943,MI
423,0.454573436,0.083805318,0.841429165,0.228399621,1943,MN
424,-0.707371071,-1.214956678,-0.218940756,0.301521405,1943,MO
425,-1.878407541,-2.287794183,-1.528601443,0.234492899,1943,MS
426,0.010963319,-0.357120065,0.412521253,0.233168387,1943,MT
427,-0.776967584,-1.256048449,-0.306755577,0.290373575,1943,NC
428,-0.143691061,-0.568178859,0.258693767,0.245670786,1943,ND
429,-0.177732718,-0.597719588,0.184797593,0.239886034,1943,NE
430,-0.012130965,-0.401926732,0.373972888,0.239516622,1943,NH
431,0.710381737,0.350005742,1.106425432,0.225575219,1943,NJ
432,0.004453373,-0.41997522,0.366194827,0.244593412,1943,NM
433,-0.303171155,-0.733159232,0.143972097,0.260120898,1943,NV
434,1.45982535,1.088773303,1.801529629,0.206286006,1943,NY
435,0.533836105,0.164745707,0.911555266,0.229662938,1943,OH
436,-0.572765227,-1.010114627,-0.142129816,0.277161844,1943,OK
437,0.293778602,-0.097467567,0.66619134,0.227449285,1943,OR
438,0.733362796,0.365694604,1.101867631,0.224649844,1943,PA
439,0.903680903,0.499685644,1.250390312,0.224460902,1943,RI
440,-1.022676889,-1.456816039,-0.543631328,0.282385447,1943,SC
441,-0.494293254,-0.925653218,-0.069437563,0.263404418,1943,SD
442,-1.02012622,-1.486315044,-0.460900515,0.315155937,1943,TN
443,-0.737945395,-1.240359125,-0.270123239,0.28859266,1943,TX
444,0.659540533,0.330370649,0.964273475,0.197754296,1943,UT
445,-0.887690516,-1.334019,-0.421738913,0.274819503,1943,VA
446,-0.34420051,-0.779118249,0.046061076,0.244829292,1943,VT
447,0.957500821,0.558366016,1.290380328,0.227227444,1943,WA
448,0.610194042,0.222507282,0.954138785,0.229072315,1943,WI
449,-0.828592743,-1.325593254,-0.386839019,0.279504706,1943,WV
450,-0.71693637,-1.257557164,-0.228418553,0.295756791,1943,WY
451,NA,NA,NA,NA,1944,AK
452,-0.669872011,-1.119804304,-0.24546965,0.267849619,1944,AL
453,-1.121464186,-1.512602269,-0.642917647,0.270051623,1944,AR
454,-0.081287984,-0.462516838,0.296136044,0.229884335,1944,AZ
455,0.969783291,0.641207662,1.273497375,0.192424256,1944,CA
456,0.70862484,0.388107855,1.029371801,0.201773833,1944,CO
457,0.543719245,0.173355682,0.905694636,0.221848669,1944,CT
458,-0.929487365,-1.389799766,-0.494251108,0.276213688,1944,DE
459,-1.158734988,-1.504471175,-0.67213536,0.253619296,1944,FL
460,-1.129988715,-1.505918561,-0.730135684,0.250065341,1944,GA
461,NA,NA,NA,NA,1944,HI
462,-0.061331548,-0.390151909,0.27869834,0.212963083,1944,IA
463,-0.132667502,-0.553837699,0.246169643,0.248322599,1944,ID
464,0.971023438,0.629393075,1.313563396,0.211284138,1944,IL
465,-0.12820418,-0.501875842,0.227287224,0.219225065,1944,IN
466,0.191149163,-0.205070932,0.523230506,0.219291031,1944,KS
467,-0.558726649,-1.012908354,-0.112583216,0.265307634,1944,KY
468,-0.36872261,-0.822011445,0.091051209,0.272069168,1944,LA
469,0.966747521,0.63665425,1.278165725,0.206756267,1944,MA
470,-0.22178468,-0.580026025,0.200976137,0.237218441,1944,MD
471,0.196479062,-0.198105514,0.550580532,0.230539061,1944,ME
472,0.851618162,0.505170834,1.161761613,0.207905501,1944,MI
473,0.413881389,0.010701208,0.778799448,0.236376441,1944,MN
474,-0.767823389,-1.217864219,-0.299092058,0.273821226,1944,MO
475,-1.716974304,-2.029596054,-1.432224122,0.185394085,1944,MS
476,0.012468996,-0.374203127,0.378428006,0.223134162,1944,MT
477,-0.742494205,-1.210782123,-0.342160516,0.27366998,1944,NC
478,-0.079835026,-0.490201332,0.319158446,0.248143976,1944,ND
479,-0.252450674,-0.615939394,0.135128817,0.233857073,1944,NE
480,-0.059237549,-0.463353374,0.316112652,0.225683005,1944,NH
481,0.703688051,0.32784443,1.071510876,0.226328203,1944,NJ
482,-0.033981902,-0.402201559,0.355263409,0.23574853,1944,NM
483,-0.409608616,-0.818031855,0.014096263,0.252283477,1944,NV
484,1.623357005,1.282921033,1.967015425,0.21798936,1944,NY
485,0.505979852,0.143613333,0.924537629,0.234603965,1944,OH
486,-0.488137747,-0.966197573,-0.076570365,0.265500157,1944,OK
487,0.377548046,-0.022302824,0.759132372,0.238547263,1944,OR
488,0.662816819,0.317184617,1.004148559,0.219688861,1944,PA
489,0.837238932,0.430872235,1.218153277,0.234745903,1944,RI
490,-0.977349945,-1.432611259,-0.486855181,0.286149287,1944,SC
491,-0.491822178,-0.883547523,-0.078243513,0.245651634,1944,SD
492,-0.944577027,-1.419289046,-0.512437072,0.276096359,1944,TN
493,-0.73459683,-1.172027764,-0.264851068,0.267315158,1944,TX
494,0.614566608,0.261829724,0.937149217,0.209786032,1944,UT
495,-0.754838587,-1.221576006,-0.320085513,0.284084127,1944,VA
496,-0.286870044,-0.672537479,0.085445021,0.243219254,1944,VT
497,0.822105632,0.476578286,1.18791917,0.224929025,1944,WA
498,0.568711904,0.164604407,0.934460549,0.233602203,1944,WI
499,-0.560155634,-1.01621574,-0.158133477,0.264227962,1944,WV
500,-0.66574603,-1.095636773,-0.289342329,0.261552342,1944,WY
501,NA,NA,NA,NA,1945,AK
502,-0.651152132,-1.121119408,-0.213344856,0.271645525,1945,AL
503,-1.171865788,-1.538562453,-0.735837697,0.254268176,1945,AR
504,-0.081908885,-0.454983503,0.290601636,0.229659666,1945,AZ
505,1.016928861,0.734028574,1.28018156,0.162248727,1945,CA
506,0.775880535,0.479505156,1.059453196,0.181487102,1945,CO
507,0.607179659,0.239020491,0.953592734,0.21396477,1945,CT
508,-0.943476453,-1.370884949,-0.480467643,0.273382922,1945,DE
509,-1.062756953,-1.501755119,-0.653010141,0.256628496,1945,FL
510,-1.202277521,-1.560730019,-0.771842364,0.238099296,1945,GA
511,NA,NA,NA,NA,1945,HI
512,-0.04130492,-0.350819759,0.31655682,0.215991817,1945,IA
513,-0.108252279,-0.524903273,0.265117204,0.232533307,1945,ID
514,1.003040117,0.708283569,1.303018492,0.175233985,1945,IL
515,0.137815852,-0.231042299,0.476580523,0.220760476,1945,IN
516,0.150700515,-0.150902535,0.484433842,0.203400823,1945,KS
517,-0.63762141,-1.099785573,-0.222335467,0.269213854,1945,KY
518,-0.354162632,-0.748629944,0.046414436,0.246913924,1945,LA
519,0.974847272,0.706701895,1.262220093,0.177210304,1945,MA
520,-0.266055196,-0.679701877,0.113629239,0.233639717,1945,MD
521,0.208270439,-0.210816725,0.565878197,0.232934349,1945,ME
522,0.812142424,0.499151522,1.082957245,0.184859857,1945,MI
523,0.383361219,0.036781025,0.75218021,0.223335512,1945,MN
524,-0.616608468,-1.125794248,-0.195475004,0.272261866,1945,MO
525,-1.69900409,-2.050180986,-1.422638345,0.188936989,1945,MS
526,0.115337342,-0.243182084,0.47657479,0.223301641,1945,MT
527,-0.735993231,-1.216651713,-0.292685115,0.271793551,1945,NC
528,-0.062408129,-0.488749556,0.312243235,0.241430089,1945,ND
529,-0.188338354,-0.579540431,0.220404732,0.235591036,1945,NE
530,-0.026092416,-0.397736387,0.316390462,0.222568067,1945,NH
531,0.898690711,0.57647883,1.187761995,0.187995546,1945,NJ
532,-0.112841506,-0.481745642,0.282969492,0.226467314,1945,NM
533,-0.408615873,-0.828909675,-0.032555529,0.244411205,1945,NV
534,1.517767272,1.222906446,1.811875346,0.178005193,1945,NY
535,0.458150303,0.094960858,0.803949373,0.22346399,1945,OH
536,-0.590498872,-0.982984695,-0.179463164,0.249202612,1945,OK
537,0.524593542,0.167693745,0.886944223,0.223485061,1945,OR
538,0.844531034,0.528145414,1.13671776,0.18903001,1945,PA
539,0.937851982,0.624881777,1.209579973,0.178892803,1945,RI
540,-0.843059315,-1.341852834,-0.423185921,0.282156311,1945,SC
541,-0.508077699,-0.91804875,-0.111782142,0.241686648,1945,SD
542,-1.0234544,-1.481507381,-0.604178674,0.266851257,1945,TN
543,-0.764937156,-1.19283061,-0.307093056,0.266771211,1945,TX
544,0.595767811,0.229301026,0.918413816,0.215803567,1945,UT
545,-0.77114401,-1.244926701,-0.297433701,0.285950367,1945,VA
546,-0.360517659,-0.778001611,-0.019789878,0.238655456,1945,VT
547,1.07007157,0.741124873,1.35753871,0.186907584,1945,WA
548,0.501123879,0.140014085,0.832645059,0.211221263,1945,WI
549,-0.867524575,-1.304484173,-0.413404363,0.283593119,1945,WV
550,-0.572936527,-1.043242604,-0.201111922,0.257299672,1945,WY
551,NA,NA,NA,NA,1946,AK
552,-0.610226076,-1.089090344,-0.241066086,0.262905863,1946,AL
553,-1.259913027,-1.591375104,-0.838942342,0.237865684,1946,AR
554,-0.073421656,-0.479640894,0.2930498,0.232211214,1946,AZ
555,0.961732295,0.659583344,1.227357921,0.174162842,1946,CA
556,0.711865983,0.403497462,1.014135415,0.184891778,1946,CO
557,0.684503596,0.36546755,0.989416772,0.191437828,1946,CT
558,-0.672356175,-1.10634882,-0.24716447,0.263739617,1946,DE
559,-1.022148015,-1.470872793,-0.612464058,0.262583049,1946,FL
560,-1.195673872,-1.561380992,-0.771655118,0.246071732,1946,GA
561,NA,NA,NA,NA,1946,HI
562,0.057381619,-0.335607208,0.423004593,0.226669516,1946,IA
563,-0.001980736,-0.40852357,0.421860454,0.247603993,1946,ID
564,1.030681683,0.693377031,1.352611798,0.20294382,1946,IL
565,0.082289416,-0.290848102,0.436903648,0.225711161,1946,IN
566,0.138416442,-0.175264942,0.457078389,0.199066785,1946,KS
567,-0.414575516,-0.854647745,-0.031454329,0.248859314,1946,KY
568,-0.317570242,-0.727140328,0.096352488,0.247216924,1946,LA
569,1.229679622,0.915981931,1.49526779,0.171985127,1946,MA
570,-0.250140931,-0.67171254,0.143089163,0.249699073,1946,MD
571,0.148205829,-0.215598564,0.510119949,0.223325554,1946,ME
572,0.775726056,0.471244861,1.065195075,0.178922167,1946,MI
573,0.365117451,-0.000331859,0.7073394,0.213354062,1946,MN
574,-0.560631954,-1.008753766,-0.160706505,0.26511086,1946,MO
575,-1.713575882,-2.106435504,-1.417639681,0.202313342,1946,MS
576,0.10663717,-0.286897195,0.476616022,0.233618543,1946,MT
577,-0.712722983,-1.135984382,-0.299872539,0.259037782,1946,NC
578,-0.097641263,-0.489639887,0.316581634,0.243697273,1946,ND
579,-0.272197528,-0.631083767,0.087362936,0.222742725,1946,NE
580,-0.067991324,-0.426100793,0.305201934,0.231147266,1946,NH
581,1.00355,0.71434175,1.301385868,0.180649985,1946,NJ
582,-0.108379651,-0.494586049,0.280150288,0.230626597,1946,NM
583,-0.506386654,-0.918591156,-0.098156945,0.244594624,1946,NV
584,1.571002623,1.253822224,1.851874482,0.183533317,1946,NY
585,0.673012139,0.365810754,1.008223632,0.200013914,1946,OH
586,-0.364183203,-0.761906849,0.027224181,0.244892065,1946,OK
587,0.514125012,0.166376952,0.806855481,0.198915341,1946,OR
588,0.840949523,0.499096028,1.140277829,0.19702974,1946,PA
589,0.960345296,0.625311962,1.260891171,0.189415857,1946,RI
590,-0.906619782,-1.342095595,-0.440050516,0.269492978,1946,SC
591,-0.751724655,-1.159514556,-0.367420061,0.239799465,1946,SD
592,-1.004420256,-1.425869482,-0.584336934,0.264413905,1946,TN
593,-0.778987321,-1.277500111,-0.34066257,0.279900445,1946,TX
594,0.604401649,0.271897459,0.913655823,0.200135714,1946,UT
595,-0.869333553,-1.316822757,-0.414989666,0.278935647,1946,VA
596,-0.39314517,-0.776920457,-0.016747673,0.241562171,1946,VT
597,1.002109175,0.705117588,1.274702015,0.179841533,1946,WA
598,0.564697931,0.2192401,0.890831492,0.199674733,1946,WI
599,-0.844994655,-1.263052607,-0.436201807,0.26209886,1946,WV
600,-0.394925006,-0.828017792,0.073641622,0.259975148,1946,WY
601,NA,NA,NA,NA,1947,AK
602,-0.705619224,-1.162276644,-0.281588808,0.26554245,1947,AL
603,-1.069601447,-1.504706892,-0.616633835,0.273048438,1947,AR
604,-0.400527428,-0.796881366,0.015093755,0.242668085,1947,AZ
605,1.087445598,0.77152706,1.361430924,0.179821012,1947,CA
606,0.704126738,0.393881804,1.027195599,0.196722266,1947,CO
607,0.90499853,0.596499513,1.184468088,0.183296159,1947,CT
608,-1.05753074,-1.473175832,-0.611918807,0.266178712,1947,DE
609,-1.095294971,-1.505249688,-0.656617132,0.257216813,1947,FL
610,-1.28609438,-1.640773686,-0.840292602,0.243889762,1947,GA
611,NA,NA,NA,NA,1947,HI
612,-0.044925794,-0.395968608,0.326274738,0.217852052,1947,IA
613,-0.068712809,-0.463652057,0.311702774,0.233679816,1947,ID
614,0.949134143,0.639336711,1.256881624,0.17978561,1947,IL
615,-0.029381696,-0.363424806,0.302756059,0.20673285,1947,IN
616,0.149837706,-0.225220266,0.473971621,0.211921491,1947,KS
617,-0.616028563,-1.11028883,-0.231953147,0.249681563,1947,KY
618,-0.53164434,-0.926472876,-0.114591189,0.256137865,1947,LA
619,1.15131628,0.875663609,1.472910382,0.183640208,1947,MA
620,-0.16558085,-0.599159559,0.177332449,0.240080083,1947,MD
621,0.055144455,-0.351698182,0.389744531,0.228249512,1947,ME
622,0.668946923,0.361758585,0.989352421,0.184887069,1947,MI
623,0.385031518,0.031745485,0.754658114,0.218744494,1947,MN
624,-0.842762624,-1.267647596,-0.407704719,0.258149345,1947,MO
625,-1.764846514,-2.090127043,-1.460031906,0.201753851,1947,MS
626,0.008193627,-0.358094152,0.436615422,0.236684211,1947,MT
627,-0.882313848,-1.309452071,-0.478421888,0.256362846,1947,NC
628,-0.011292713,-0.396411393,0.346036054,0.230051742,1947,ND
629,-0.345280385,-0.718848252,0.007183736,0.221935324,1947,NE
630,0.172647972,-0.143387025,0.496902415,0.182844571,1947,NH
631,0.920479291,0.629363631,1.233664441,0.185695412,1947,NJ
632,-0.101427029,-0.467940267,0.284829342,0.229508693,1947,NM
633,-0.473924859,-0.856440891,-0.045825829,0.233731413,1947,NV
634,1.478113758,1.150029457,1.836797144,0.202462591,1947,NY
635,0.563840106,0.231216989,0.882520528,0.199199207,1947,OH
636,-0.50561765,-0.91286495,-0.09928472,0.259501245,1947,OK
637,0.288433627,-0.06529668,0.649630201,0.216488356,1947,OR
638,0.760400395,0.447240191,1.069374067,0.188557635,1947,PA
639,0.900299927,0.588534939,1.191752244,0.183216821,1947,RI
640,-0.999289727,-1.421546017,-0.560953427,0.265667149,1947,SC
641,-0.621588968,-1.03275575,-0.213771508,0.245285957,1947,SD
642,-1.062380263,-1.483115587,-0.619786483,0.268970674,1947,TN
643,-0.66477479,-1.10878875,-0.265862572,0.265726799,1947,TX
644,0.433493424,0.110560773,0.750192131,0.200760525,1947,UT
645,-1.164877006,-1.530899046,-0.698102311,0.255195763,1947,VA
646,-0.400570884,-0.805747188,0.008964935,0.24860141,1947,VT
647,0.900693233,0.59042715,1.205792311,0.185915386,1947,WA
648,0.610408467,0.207712871,0.93273643,0.218995303,1947,WI
649,-1.01608432,-1.437542534,-0.550600638,0.271579214,1947,WV
650,-0.564460708,-0.94932961,-0.110117852,0.266345984,1947,WY
651,NA,NA,NA,NA,1948,AK
652,-0.700411682,-1.146069743,-0.260847552,0.263840625,1948,AL
653,-1.276854785,-1.800508886,-0.765282398,0.315231499,1948,AR
654,-0.416311366,-0.805603145,-0.041652124,0.232112334,1948,AZ
655,1.11704887,0.861634844,1.422058663,0.172387523,1948,CA
656,0.685554041,0.394290431,1.022134448,0.195001175,1948,CO
657,0.87217397,0.568152607,1.150394561,0.181164451,1948,CT
658,-1.145356608,-1.684861408,-0.691233594,0.313835248,1948,DE
659,-1.195028521,-1.734134104,-0.761460062,0.293274032,1948,FL
660,-1.398718709,-1.952899877,-0.909692263,0.317951618,1948,GA
661,NA,NA,NA,NA,1948,HI
662,-0.139074523,-0.501689811,0.207373799,0.218391629,1948,IA
663,-0.077224184,-0.468951549,0.286037419,0.233241603,1948,ID
664,0.91410351,0.618154454,1.223285637,0.188436998,1948,IL
665,-0.031100189,-0.427698717,0.284940442,0.207504515,1948,IN
666,0.110404951,-0.239008718,0.4169245,0.202180561,1948,KS
667,-0.625278071,-1.111605575,-0.234223592,0.264968372,1948,KY
668,-0.161514221,-0.568652254,0.198035352,0.232255821,1948,LA
669,1.26241393,0.966875922,1.561451902,0.182478695,1948,MA
670,-0.169363413,-0.5597044,0.244166033,0.239771065,1948,MD
671,-0.058676488,-0.428468805,0.284142722,0.220999162,1948,ME
672,0.615788721,0.278015859,0.890871871,0.186408262,1948,MI
673,0.338518001,0.015723027,0.71108599,0.209422747,1948,MN
674,-0.685248602,-1.127824509,-0.233547673,0.26477408,1948,MO
675,-1.360915275,-1.853965379,-0.918565971,0.289757443,1948,MS
676,-0.027823182,-0.368898221,0.356284783,0.221361906,1948,MT
677,-0.879698927,-1.330112542,-0.41429437,0.273549031,1948,NC
678,-0.181406654,-0.558750167,0.187346091,0.227009621,1948,ND
679,-0.330648924,-0.664214395,0.046040719,0.218530517,1948,NE
680,0.183566249,-0.159955843,0.456993907,0.187622519,1948,NH
681,1.000386938,0.698817744,1.325807984,0.194751872,1948,NJ
682,-0.206877806,-0.594766173,0.193323121,0.2365953,1948,NM
683,-0.486231396,-0.917562823,-0.112662682,0.247338028,1948,NV
684,1.459405041,1.156817055,1.808654163,0.20091816,1948,NY
685,0.541700498,0.19906976,0.840595823,0.196534754,1948,OH
686,-0.467051834,-0.898765456,-0.078271643,0.231481403,1948,OK
687,0.311201385,-0.041558452,0.635000563,0.213498831,1948,OR
688,0.80738133,0.483564511,1.110195359,0.18727789,1948,PA
689,0.868439166,0.556612551,1.176928324,0.18536564,1948,RI
690,-0.924932461,-1.454244799,-0.457878107,0.289490874,1948,SC
691,-0.620622097,-1.042639819,-0.206747275,0.257720265,1948,SD
692,-1.038012051,-1.48312094,-0.561048493,0.275376232,1948,TN
693,-0.684333811,-1.212898348,-0.255911947,0.281962612,1948,TX
694,0.464791227,0.114870419,0.77432904,0.202574901,1948,UT
695,-1.221926498,-1.767089841,-0.72956296,0.299948584,1948,VA
696,-0.427635854,-0.82567184,-0.038263719,0.237230399,1948,VT
697,0.873717009,0.53877497,1.195264615,0.195914192,1948,WA
698,0.564814418,0.215218159,0.887633749,0.214663423,1948,WI
699,-1.114255959,-1.541081852,-0.664228905,0.27158277,1948,WV
700,-0.514675565,-0.900753843,-0.126723022,0.235914574,1948,WY
701,NA,NA,NA,NA,1949,AK
702,-0.781955671,-1.263812711,-0.379200147,0.268737708,1949,AL
703,-1.097933851,-1.587657537,-0.646118311,0.288821291,1949,AR
704,-0.220495337,-0.606608099,0.141785217,0.225969857,1949,AZ
705,1.214597527,0.917980521,1.524080527,0.183063662,1949,CA
706,0.6164598,0.302066668,0.927774887,0.190141421,1949,CO
707,1.196163723,0.913940243,1.490988458,0.177419354,1949,CT
708,-0.862941971,-1.325721319,-0.422515261,0.272602716,1949,DE
709,-1.137927109,-1.57644284,-0.658951728,0.290088232,1949,FL
710,-1.135121612,-1.673423791,-0.686305727,0.292038632,1949,GA
711,NA,NA,NA,NA,1949,HI
712,-0.058393838,-0.37709072,0.285597821,0.199230835,1949,IA
713,-0.089424594,-0.426678823,0.250869871,0.211503329,1949,ID
714,0.877615711,0.555617039,1.174763719,0.18348975,1949,IL
715,0.128069963,-0.22243497,0.49241928,0.218392761,1949,IN
716,0.17987084,-0.162235761,0.517291443,0.204648682,1949,KS
717,-0.610614955,-1.046512282,-0.17990283,0.267340033,1949,KY
718,-0.100755481,-0.502734381,0.263799644,0.231234453,1949,LA
719,1.35042773,1.055160034,1.676006131,0.189007412,1949,MA
720,-0.166679834,-0.558199801,0.187440558,0.231357302,1949,MD
721,0.059573512,-0.299667816,0.408557499,0.215277937,1949,ME
722,0.58724301,0.294148239,0.869309852,0.175386254,1949,MI
723,0.403105974,0.080391977,0.726331046,0.201068336,1949,MN
724,-0.701132503,-1.150619719,-0.248819638,0.279579606,1949,MO
725,-1.34268846,-1.837233544,-0.910928214,0.280625263,1949,MS
726,0.060338246,-0.312174406,0.465360889,0.235613503,1949,MT
727,-0.886696357,-1.290214568,-0.431803871,0.269918563,1949,NC
728,-0.12440859,-0.489767414,0.204975304,0.225402518,1949,ND
729,-0.318649944,-0.679005452,0.05220037,0.222288577,1949,NE
730,0.343098782,0.038360388,0.657353724,0.189936303,1949,NH
731,1.106688995,0.826850769,1.419368604,0.184486971,1949,NJ
732,0.098085301,-0.187525107,0.414284547,0.189159468,1949,NM
733,-0.47358453,-0.866501159,-0.070891237,0.232826781,1949,NV
734,1.623877704,1.263710558,1.950100717,0.215927172,1949,NY
735,0.452499766,0.139861362,0.777223529,0.204978502,1949,OH
736,-0.434796415,-0.855453253,-0.043250252,0.247416185,1949,OK
737,0.4437573,0.122686568,0.736095152,0.189883547,1949,OR
738,1.078978877,0.765053994,1.362894314,0.178507718,1949,PA
739,0.982763829,0.692274677,1.308778207,0.183698235,1949,RI
740,-1.003421414,-1.501727179,-0.59542789,0.291390755,1949,SC
741,-0.630955163,-1.005707698,-0.240052725,0.24125778,1949,SD
742,-0.983291636,-1.491514028,-0.527521374,0.291731941,1949,TN
743,-0.713155216,-1.224443192,-0.28305634,0.275765593,1949,TX
744,0.317641342,-0.01445475,0.660482032,0.213036325,1949,UT
745,-1.243191658,-1.739693405,-0.766033912,0.299499059,1949,VA
746,-0.417821052,-0.789936965,-0.052445173,0.233569276,1949,VT
747,1.057695643,0.746927403,1.348617863,0.19031298,1949,WA
748,0.958270354,0.644302883,1.271783764,0.193008795,1949,WI
749,-0.886574493,-1.429783218,-0.429402997,0.291537261,1949,WV
750,-0.375148598,-0.783358234,0.077528742,0.257263887,1949,WY
751,NA,NA,NA,NA,1950,AK
752,-0.858538758,-1.372298073,-0.437249928,0.286938409,1950,AL
753,-1.113868541,-1.618420695,-0.676702196,0.287288125,1950,AR
754,-0.180736415,-0.597316964,0.173207301,0.232622958,1950,AZ
755,1.116370381,0.828540118,1.405872613,0.176360175,1950,CA
